"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","IND_FOR_PRECIP"
"1301709","2022-03-06T05:00:00","-7.79","6.62",,,"1","4","2","5",,,"11",,,,,,,,,"10093",,,"8",,,,,"9","292",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-06T06:00:00","-7.79","6.61",,,"1","4","2","5",,,"11",,,,,,,,,"10098",,,"8",,,,,"9","292",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-06T07:00:00","-7.78","6.61",,,"1","4","2","5",,,"11",,,,,,,,,"10105",,,"8",,,,,"9","292",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-06T08:00:00","-7.78","6.60",,,"1","4","2","5",,,"11",,,,,,,,,"10112",,,"8",,,,,"9","292",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-06T09:00:00","-7.78","6.60",,,"1","4","2","5",,,"11",,,,,,,,,"10108",,,"8",,,,,"9","292",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-06T10:00:00","-7.78","6.59",,,"1","4","2","5",,,"11",,,,,,,,,"10108",,,"8",,,,,"9","292",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-06T11:00:00","-7.78","6.59",,,"1","4","2","5",,,"11",,,,,,,,,"10107",,,"8",,,,,"9","293",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-06T12:00:00","-7.77","6.59",,,"1","4","2","5",,,"11",,,,,,,,,"10100",,,"8",,,,,"9","293",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-06T13:00:00","-7.77","6.58",,,"1","4","2","5",,,"11",,,,,,,,,"10091",,,"8",,,,,"9","293",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"9V9267","2022-03-06T13:00:00","-9.90","6.60",,,"1","6","2","5","8","3","1",,"190","3","67","1","98","2",,"10135",,,"8",,,,,"1","300","7","7","1","4","A","A",,"4","1","19","8","3","358","96","798","172","5","0",,"2","171111","1111A19991111A",,"5",,,
"EUCDE55","2022-03-06T13:00:00","-9.98","1.23",,,"1","5","2","5","7","4","1",,,,,,,,,"10097","7","21","8","304",,,"201",,,,,,,,,,,,,,,"358","91","798","172","5","0",,"2","F3FF14","1AAAA11A1AAAA1",,"5",,,
"1301709","2022-03-06T14:00:00","-7.77","6.58",,,"1","4","2","5",,,"11",,,,,,,,,"10087",,,"8",,,,,"9","293",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"EUCDE55","2022-03-06T14:00:00","-9.78","1.02",,,"1","5","2","5","7","4","1",,,,,,,,,"10086","7","25","8",,,,"204",,,,,,,,,,,,,,,"358","91","798","172","5","0",,"2","F7FF14","1AAAA11A1AAAA1",,"5",,,
"1301709","2022-03-06T15:00:00","-7.77","6.57",,,"1","4","2","5",,,"11",,,,,,,,,"10082",,,"8",,,,,"9","294",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"EUCDE55","2022-03-06T15:00:00","-9.58","0.82",,,"1","5","2","5","7","4","1",,,,,,,,,"10082","7","23","8","320",,,"206",,,,,,,,,,,,,,,"358","90","798","172","5","0",,"2","F5FF14","1AAAA11A1AAAA1",,"5",,,
"1301709","2022-03-06T16:00:00","-7.77","6.57",,,"1","4","2","5",,,"11",,,,,,,,,"10078",,,"8",,,,,"9","294",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"EUCDE55","2022-03-06T16:00:00","-9.37","0.62",,,"1","5","2","5","7","4","1",,,,,,,,,"10076","7","21","8",,,,"208",,,,,,,,,,,,,,,"358","90","798","172","5","0",,"2","F7FF14","1AAAA11A1AAAA1",,"5",,,
"1301709","2022-03-06T17:00:00","-7.77","6.56",,,"1","4","2","5",,,"11",,,,,,,,,"10077",,,"8",,,,,"9","294",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"EUCDE55","2022-03-06T17:00:00","-9.17","0.42",,,"1","5","2","5","7","4","1",,,,,,,,,"10079","7","8","8","299",,,"210",,,,,,,,,,,,,,,"358","90","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1",,"5",,,
"1301709","2022-03-06T18:00:00","-7.77","6.56",,,"1","4","2","5",,,"11",,,,,,,,,"10081",,,"8",,,,,"9","293",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"EUCDE55","2022-03-06T18:00:00","-8.97","0.22",,,"1","5","2","5","7","4","1",,,,,,,,,"10082","4","0","8","282",,,"209",,,,,,,,,,,,,,,"358","80","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1",,"5",,,
"1301709","2022-03-06T19:00:00","-7.77","6.55",,,"1","4","2","5",,,"11",,,,,,,,,"10088",,,"8",,,,,"9","292",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"EUCDE55","2022-03-06T19:00:00","-8.77","0.01",,,"1","5","2","5","7","4","1",,,,,,,,,"10088","2","11","8","275",,,"205",,,,,,,,,,,,,,,"358","80","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1",,"5",,,
"1301709","2022-03-06T20:00:00","-7.77","6.55",,,"1","4","2","5",,,"11",,,,,,,,,"10093",,,"8",,,,,"9","292",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-06T21:00:00","-7.77","6.54",,,"1","4","2","5",,,"11",,,,,,,,,"10099",,,"8",,,,,"9","292",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"9V5675","2022-03-06T21:00:00","-1.50","2.50",,,"1","6","2","5","4","2","1",,"230","3","36","1","97","0","1","10122",,,"8","290",,"260","250","1","300","3","2","9","6","8","0",,"8","2","18","9","2","358","12","798","172","5","0",,"1","111111","1111111111111A",,"5",,"1",
"1301709","2022-03-06T22:00:00","-7.77","6.53",,,"1","4","2","5",,,"11",,,,,,,,,"10103",,,"8",,,,,"9","292",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-06T23:00:00","-7.77","6.53",,,"1","4","2","5",,,"11",,,,,,,,,"10100",,,"8",,,,,"9","292",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-07T00:00:00","-7.76","6.52",,,"1","4","2","5",,,"11",,,,,,,,,"10092",,,"8",,,,,"9","292",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-07T01:00:00","-7.76","6.51",,,"1","4","2","5",,,"11",,,,,,,,,"10086",,,"8",,,,,"9","291",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-07T02:00:00","-7.76","6.51",,,"1","4","2","5",,,"11",,,,,,,,,"10082",,,"8",,,,,"9","291",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"9V5675","2022-03-07T02:00:00","-2.20","2.80",,,"1","6","2","5","3","2","1",,"200","3","51","1","97",,,"10112",,,"8","280",,,,"1","260","5","5","7","3","A","A",,,,,,,"358","22","798","172","5","0",,"1","21111F","111AA11AA11AAA",,"5",,,
"1301709","2022-03-07T03:00:00","-7.76","6.50",,,"1","4","2","5",,,"11",,,,,,,,,"10080",,,"8",,,,,"9","291",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-07T04:00:00","-7.78","6.52",,,"1","4","2","5",,,"11",,,,,,,,,"10084",,,"8",,,,,"9","291",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-07T05:00:00","-7.77","6.49",,,"1","4","2","5",,,"11",,,,,,,,,"10090",,,"8",,,,,"9","290",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-07T06:00:00","-7.77","6.48",,,"1","4","2","5",,,"11",,,,,,,,,"10093",,,"8",,,,,"9","290",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"9V9267","2022-03-07T06:00:00","-5.70","4.90",,,"1","6","2","5","7","4","1",,"140","3","72","1","98","2","0","10120",,,"8","270",,"260","256","1","300","2","2","1","2","0","0",,"4","2","18","9","2","358","54","798","172","5","0",,"2","112111","1111111111111A",,"5",,"0",
"1301709","2022-03-07T07:00:00","-7.77","6.47",,,"1","4","2","5",,,"11",,,,,,,,,"10103",,,"8",,,,,"9","290",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-07T08:00:00","-7.77","6.46",,,"1","4","2","5",,,"11",,,,,,,,,"10110",,,"8",,,,,"9","290",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-07T09:00:00","-7.77","6.45",,,"1","4","2","5",,,"11",,,,,,,,,"10112",,,"8",,,,,"9","290",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-07T11:00:00","-7.77","6.44",,,"1","4","2","5",,,"11",,,,,,,,,"10107",,,"8",,,,,"9","291",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-07T12:00:00","-7.77","6.43",,,"1","4","2","5",,,"11",,,,,,,,,"10100",,,"8",,,,,"9","291",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"9V9267","2022-03-07T12:00:00","-4.20","4.20",,,"1","6","2","5","8","4","1",,"180","3","82","1","98","2","1","10130",,,"8","310",,"280","269","1","300","6","6","1","A","6","A",,"5","3","5","5","4","358","44","798","172","5","0",,"2","131111","1111111111111A",,"5",,"1",
"1301709","2022-03-07T13:00:00","-7.77","6.43",,,"1","4","2","5",,,"11",,,,,,,,,"10092",,,"8",,,,,"9","291",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-07T14:00:00","-7.77","6.43",,,"1","4","2","5",,,"11",,,,,,,,,"10084",,,"8",,,,,"9","292",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-07T15:00:00","-7.77","6.42",,,"1","4","2","5",,,"11",,,,,,,,,"10078",,,"8",,,,,"9","292",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-07T16:00:00","-7.77","6.42",,,"1","4","2","5",,,"11",,,,,,,,,"10075",,,"8",,,,,"9","292",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-07T17:00:00","-7.76","6.41",,,"1","4","2","5",,,"11",,,,,,,,,"10072",,,"8",,,,,"9","292",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-07T18:00:00","-7.76","6.41",,,"1","4","2","5",,,"11",,,,,,,,,"10074",,,"8",,,,,"9","291",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"9V9267","2022-03-07T18:00:00","-2.80","3.70",,,"1","6","2","5","8","3","1",,"140","3","72","1","98","3","0","10110",,,"8","300",,"280","273","1","300","1","1","1","4","0","0",,"4","1","18","9","2","358","23","798","172","5","0",,"1","112111","1111111111111A",,"5",,"0",
"1301709","2022-03-07T19:00:00","-7.76","6.40",,,"1","4","2","5",,,"11",,,,,,,,,"10077",,,"8",,,,,"9","291",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-07T20:00:00","-7.76","6.39",,,"1","4","2","5",,,"11",,,,,,,,,"10084",,,"8",,,,,"9","290",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-07T21:00:00","-7.76","6.39",,,"1","4","2","5",,,"11",,,,,,,,,"10088",,,"8",,,,,"9","290",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-07T22:00:00","-7.75","6.38",,,"1","4","2","5",,,"11",,,,,,,,,"10094",,,"8",,,,,"9","290",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"9V5675","2022-03-07T22:00:00","-5.50","4.30",,,"1","6","2","5","3","2","1",,"230","3","51","1","97","0","1","10122",,,"8","290",,"260","250","1","300","4","2","8","5","8","0",,"8","3","18","9","3","358","54","798","172","5","0",,"1","111111","1111111111111A",,"5",,"1",
"1301709","2022-03-07T23:00:00","-7.75","6.38",,,"1","4","2","5",,,"11",,,,,,,,,"10097",,,"8",,,,,"9","290",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-08T00:00:00","-7.74","6.38",,,"1","4","2","5",,,"11",,,,,,,,,"10091",,,"8",,,,,"9","290",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"9V9267","2022-03-08T00:00:00","-1.40","3.10",,,"1","6","2","5","8","3","1",,"170","3","51","1","99","2","1","10120",,,"8","300",,"260","243","1","300","6","6","1","5","6","A",,"10","2","27","10","3","358","13","798","172","5","0",,"1","111111","1111111111111A",,"5",,"1",
"1301709","2022-03-08T01:00:00","-7.74","6.37",,,"1","4","2","5",,,"11",,,,,,,,,"10089",,,"8",,,,,"9","290",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-08T02:00:00","-7.74","6.36",,,"1","4","2","5",,,"11",,,,,,,,,"10087",,,"8",,,,,"9","290",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-08T03:00:00","-7.74","6.36",,,"1","4","2","5",,,"11",,,,,,,,,"10087",,,"8",,,,,"9","290",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-08T04:00:00","-7.74","6.36",,,"1","4","2","5",,,"11",,,,,,,,,"10089",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-08T05:00:00","-7.74","6.35",,,"1","4","2","5",,,"11",,,,,,,,,"10092",,,"8",,,,,"9","290",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-08T06:00:00","-7.74","6.35",,,"1","4","2","5",,,"11",,,,,,,,,"10095",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-08T07:00:00","-7.74","6.34",,,"1","4","2","5",,,"11",,,,,,,,,"10102",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-08T08:00:00","-7.74","6.33",,,"1","4","2","5",,,"11",,,,,,,,,"10109",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-08T09:00:00","-7.74","6.33",,,"1","4","2","5",,,"11",,,,,,,,,"10109",,,"8",,,,,"9","290",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-08T11:00:00","-7.73","6.32",,,"1","4","2","5",,,"11",,,,,,,,,"10106",,,"8",,,,,"9","291",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-08T12:00:00","-7.73","6.31",,,"1","4","2","5",,,"11",,,,,,,,,"10102",,,"8",,,,,"9","292",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-08T13:00:00","-7.73","6.31",,,"1","4","2","5",,,"11",,,,,,,,,"10093",,,"8",,,,,"9","293",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"9V3736","2022-03-08T13:00:00","-1.40","6.50",,,"1","6","2","5","3","3","1",,"140","3","31","1","98","2","0","10100","4","0","8","310",,"290","283","1","300","4","3","4","6","6","8",,"4","1","18","10","2","358","16","798","172","5","0",,"2","131111","11111111111111",,"5",,"0",
"1301709","2022-03-08T14:00:00","-7.73","6.31",,,"1","4","2","5",,,"11",,,,,,,,,"10082",,,"8",,,,,"9","294",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-08T15:00:00","-7.73","6.31",,,"1","4","2","5",,,"11",,,,,,,,,"10078",,,"8",,,,,"9","293",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-08T16:00:00","-7.72","6.31",,,"1","4","2","5",,,"11",,,,,,,,,"10075",,,"8",,,,,"9","292",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-08T17:00:00","-7.72","6.31",,,"1","4","2","5",,,"11",,,,,,,,,"10075",,,"8",,,,,"9","291",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-08T18:00:00","-7.72","6.31",,,"1","4","2","5",,,"11",,,,,,,,,"10077",,,"8",,,,,"9","290",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-08T19:00:00","-7.72","6.30",,,"1","4","2","5",,,"11",,,,,,,,,"10078",,,"8",,,,,"9","290",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-08T20:00:00","-7.72","6.29",,,"1","4","2","5",,,"11",,,,,,,,,"10079",,,"8",,,,,"9","290",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-08T21:00:00","-7.72","6.28",,,"1","4","2","5",,,"11",,,,,,,,,"10083",,,"8",,,,,"9","290",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-08T22:00:00","-7.72","6.27",,,"1","4","2","5",,,"11",,,,,,,,,"10086",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-08T23:00:00","-7.72","6.27",,,"1","4","2","5",,,"11",,,,,,,,,"10087",,,"8",,,,,"9","288",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"9V5675","2022-03-08T23:00:00","-9.70","6.10",,,"1","6","2","5","4","3","1",,"180","3","72","1","97","0","0","10122",,,"8","290",,"260","250","1","280","4","3","9","6","8","0",,"12","4","22","12","4","358","96","798","172","5","0",,"1","111111","1111111111111A",,"5",,"0",
"1301709","2022-03-09T00:00:00","-7.71","6.27",,,"1","4","2","5",,,"11",,,,,,,,,"10082",,,"8",,,,,"9","288",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-09T01:00:00","-7.71","6.26",,,"1","4","2","5",,,"11",,,,,,,,,"10080",,,"8",,,,,"9","288",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-09T02:00:00","-7.71","6.26",,,"1","4","2","5",,,"11",,,,,,,,,"10078",,,"8",,,,,"9","288",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-09T03:00:00","-7.70","6.26",,,"1","4","2","5",,,"11",,,,,,,,,"10079",,,"8",,,,,"9","287",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-09T04:00:00","-7.70","6.26",,,"1","4","2","5",,,"11",,,,,,,,,"10083",,,"8",,,,,"9","287",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-09T05:00:00","-7.70","6.25",,,"1","4","2","5",,,"11",,,,,,,,,"10087",,,"8",,,,,"9","287",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-09T06:00:00","-7.69","6.25",,,"1","4","2","5",,,"11",,,,,,,,,"10093",,,"8",,,,,"9","286",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-09T07:00:00","-7.68","6.24",,,"1","4","2","5",,,"11",,,,,,,,,"10102",,,"8",,,,,"9","286",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-09T08:00:00","-7.68","6.23",,,"1","4","2","5",,,"11",,,,,,,,,"10108",,,"8",,,,,"9","287",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-09T09:00:00","-7.68","6.23",,,"1","4","2","5",,,"11",,,,,,,,,"10112",,,"8",,,,,"9","287",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-09T11:00:00","-7.67","6.21",,,"1","4","2","5",,,"11",,,,,,,,,"10105",,,"8",,,,,"9","290",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-09T12:00:00","-7.67","6.21",,,"1","4","2","5",,,"11",,,,,,,,,"10097",,,"8",,,,,"9","290",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-09T13:00:00","-7.67","6.21",,,"1","4","2","5",,,"11",,,,,,,,,"10084",,,"8",,,,,"9","290",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-09T14:00:00","-7.67","6.21",,,"1","4","2","5",,,"11",,,,,,,,,"10076",,,"8",,,,,"9","291",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-09T15:00:00","-7.66","6.20",,,"1","4","2","5",,,"11",,,,,,,,,"10073",,,"8",,,,,"9","291",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-09T16:00:00","-7.66","6.20",,,"1","4","2","5",,,"11",,,,,,,,,"10071",,,"8",,,,,"9","291",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-09T17:00:00","-7.66","6.19",,,"1","4","2","5",,,"11",,,,,,,,,"10073",,,"8",,,,,"9","290",,,,,,,,,,,,,"358","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-09T18:00:00","-7.65","6.18",,,"1","4","2","5",,,"11",,,,,,,,,"10078",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-09T19:00:00","-7.65","6.18",,,"1","4","2","5",,,"11",,,,,,,,,"10081",,,"8",,,,,"9","289",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-09T20:00:00","-7.65","6.17",,,"1","4","2","5",,,"11",,,,,,,,,"10084",,,"8",,,,,"9","288",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-09T21:00:00","-7.65","6.17",,,"1","4","2","5",,,"11",,,,,,,,,"10090",,,"8",,,,,"9","288",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-09T22:00:00","-7.65","6.16",,,"1","4","2","5",,,"11",,,,,,,,,"10095",,,"8",,,,,"9","288",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"1301709","2022-03-09T23:00:00","-7.65","6.16",,,"1","4","2","5",,,"11",,,,,,,,,"10092",,,"8",,,,,"9","288",,,,,,,,,,,,,"358","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
